art_no,art_name,hierarchy_level1_id,hierarchy_level1_desc,hierarchy_level2_id,hierarchy_level2_desc,hierarchy_level3_id,hierarchy_level3_desc,date_of_day,store_count,sold_qty_units,total_cust_count,low_stock_warning,unit_price_weekly,unit_discount_weekly
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-21,28,140.0,37,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-14,32,94.0,47,0,0.82,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-05,38,161.0,67,0,0.71,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-17,27,123.0,38,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-28,19,48.0,23,0,0.81,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-24,44,205.0,85,0,0.75,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-25,21,100.0,31,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-26,40,163.0,65,0,0.74,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-11,31,113.0,40,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-09,27,105.0,31,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-07,28,95.0,44,0,0.81,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-21,26,92.0,42,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-08,26,107.0,34,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-10,30,134.0,46,0,0.69,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-04,35,262.0,60,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-09,39,119.0,62,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-06,29,103.0,35,0,0.79,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-02,33,179.0,49,0,0.76,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-20,27,136.0,42,0,0.76,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-26,29,117.0,43,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-01-14,45,265.0,104,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-17,52,399.0,153,0,0.75,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-21,34,132.0,45,0,0.79,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-06-04,29,95.0,40,0,0.79,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-20,23,82.0,30,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-06,18,60.0,25,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-14,34,125.0,59,0,0.63,-0.16
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-06-18,36,223.0,68,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-24,32,131.0,56,0,0.74,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-12,55,772.0,310,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-31,31,90.0,38,0,0.75,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-02-28,23,92.0,33,0,0.76,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-19,30,152.0,51,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-23,31,78.0,43,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-30,20,86.0,31,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-12,54,623.0,192,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-20,43,271.0,87,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-07,26,116.0,34,0,0.8,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-16,23,112.0,29,0,0.78,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-03,28,86.0,34,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-10,30,97.0,48,0,0.79,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-08,30,166.0,46,0,0.74,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-02,20,82.0,27,0,0.77,-0.04
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-06-11,25,72.0,30,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-19,56,536.0,195,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-26,33,178.0,80,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-03,25,84.0,33,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-30,27,121.0,31,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-07,23,72.0,33,0,0.71,-0.07
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-04,28,97.0,38,0,0.74,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-24,35,147.0,48,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-06-25,22,74.0,30,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-11,29,110.0,52,0,0.75,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-17,30,197.0,47,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-04-18,40,321.0,84,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-27,19,61.0,25,0,0.77,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-01-28,37,134.0,63,0,0.74,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-25,47,239.0,89,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-16,40,216.0,69,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-02,55,575.0,214,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-15,26,88.0,38,0,0.77,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-05,30,125.0,51,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-19,49,300.0,111,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-05,43,341.0,93,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-14,31,141.0,54,0,0.64,-0.16
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-30,50,390.0,147,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-02,26,69.0,34,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-04-04,29,94.0,43,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-23,29,108.0,37,0,0.81,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-27,19,68.0,24,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-28,45,355.0,88,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-04-11,29,99.0,41,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-12,23,88.0,29,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-03,34,177.0,56,0,0.75,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-29,26,95.0,34,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-22,24,101.0,29,0,0.81,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-15,44,286.0,107,0,0.47,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-18,25,78.0,30,0,0.81,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-30,40,236.0,66,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-29,31,145.0,61,0,0.71,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-23,28,116.0,45,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-18,26,87.0,36,0,0.75,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-27,53,298.0,125,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-13,27,87.0,39,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-22,33,180.0,61,0,0.73,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-19,49,284.0,103,0,0.8,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-06,34,150.0,52,0,0.8,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-23,43,317.0,95,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-28,39,256.0,64,0,0.79,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-09,25,94.0,37,0,0.79,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-01,44,319.0,94,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-01,30,79.0,35,0,0.74,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-13,24,116.0,35,0,0.78,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-16,29,82.0,40,0,0.81,-0.01
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-31,52,411.0,113,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-09,46,365.0,105,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-05,34,201.0,53,0,0.78,-0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-01-21,42,244.0,100,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-10,55,610.0,229,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-26,52,480.0,133,0,0.46,0.0
18,Fix for Potato Gratin,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-16,44,195.0,70,0,0.46,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-12,43,91.0,83,0,16.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-31,13,23.0,19,0,16.11,-0.23
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-29,27,44.0,38,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-27,29,47.0,43,0,16.61,-0.19
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-28,26,47.0,40,0,16.27,-0.72
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-12,20,42.0,35,0,15.84,-0.2
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-26,24,37.0,34,0,16.67,-0.32
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-19,28,46.0,42,0,15.71,-0.28
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-13,18,41.0,36,0,16.82,-0.17
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-04-04,29,58.0,42,0,15.41,-0.58
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-10,24,52.0,44,0,16.59,-0.4
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-04,28,52.0,43,0,15.74,-0.25
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-23,23,48.0,36,0,16.78,-0.21
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-16,13,29.0,21,0,16.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-09,30,56.0,41,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-13,27,57.0,49,0,16.91,-0.08
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-07,21,40.0,29,0,16.76,-0.23
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-03,27,45.0,35,0,15.91,-0.08
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-28,28,82.0,54,0,16.27,-0.54
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-05,33,64.0,54,0,16.58,-0.41
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-19,21,47.0,39,0,16.52,-0.2
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-25,7,15.0,14,1,17.04,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-04-11,30,60.0,51,0,15.64,-0.35
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-28,21,36.0,30,0,15.91,-0.08
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-30,19,33.0,26,0,16.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-19,31,53.0,47,0,16.7,-0.29
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-17,25,59.0,47,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-10,32,78.0,72,0,15.85,-0.32
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-19,27,58.0,39,0,16.97,-0.02
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-31,22,66.0,53,0,15.97,-0.02
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-20,18,43.0,36,0,16.82,-0.17
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-21,28,47.0,37,0,15.48,-0.51
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-06-11,22,46.0,35,0,16.35,-0.64
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-10,22,57.0,39,0,15.95,-0.04
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-14,22,47.0,43,0,16.61,-0.38
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-14,20,52.0,36,0,13.52,-2.47
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-09,22,49.0,43,0,16.86,-0.13
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-26,14,20.0,18,0,16.63,-0.36
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-26,20,46.0,42,0,15.43,-0.1
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-01,20,42.0,40,0,16.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-13,27,55.0,39,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-15,21,63.0,53,0,16.77,-0.22
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-06,25,44.0,40,0,16.76,-0.23
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-03,23,47.0,39,0,15.6,-0.3
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-11-05,16,34.0,28,0,16.51,-0.04
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-08,25,62.0,55,0,16.61,-0.38
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-01-21,14,39.0,28,0,15.89,-0.21
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-23,19,30.0,25,0,16.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-05,22,44.0,34,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-23,26,55.0,44,0,16.85,-0.14
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-30,23,47.0,37,0,15.97,-0.02
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-10-24,29,69.0,51,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-12,29,58.0,44,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-08-06,11,29.0,23,1,16.65,-0.34
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-20,21,39.0,31,0,16.82,-0.17
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-02-28,22,32.0,28,0,15.49,-0.5
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-24,12,28.0,23,0,15.75,-0.53
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-12-12,33,76.0,66,0,16.87,-0.12
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-20,18,32.0,22,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-06-04,21,46.0,40,0,16.4,-0.28
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-24,22,48.0,38,0,16.63,-0.36
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-07,27,41.0,35,0,15.77,-0.22
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-09-26,40,77.0,66,0,15.92,-0.07
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-23,23,42.0,37,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-22,29,56.0,42,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-06,28,45.0,40,0,15.79,-0.2
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-02,25,51.0,41,0,16.89,-0.1
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-16,25,44.0,42,0,16.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-04-02,17,37.0,25,0,16.77,-0.22
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-11,15,46.0,35,0,16.35,-0.22
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-22,24,40.0,39,0,16.77,-0.22
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-12-17,29,75.0,66,0,16.36,-0.02
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-05-21,20,42.0,35,0,16.34,-0.65
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-01-30,21,44.0,37,0,16.91,-0.08
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-18,10,16.0,15,1,16.78,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-04-25,22,48.0,37,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-03-14,19,46.0,32,0,14.03,-1.95
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-25,20,33.0,30,0,15.95,-0.04
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-09,24,55.0,46,0,16.8,-0.19
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-03,26,59.0,52,0,16.73,-0.26
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-01-28,10,30.0,23,1,16.25,-0.1
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-06-27,14,28.0,25,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-11-21,30,55.0,44,0,15.94,-0.05
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-02-27,32,57.0,54,0,16.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-10-29,17,41.0,37,0,16.34,-0.65
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-02-04,11,22.0,20,1,16.21,-0.4
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2021-01-14,15,23.0,21,0,15.85,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-16,21,50.0,40,0,16.82,-0.17
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-05-02,24,48.0,42,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-09-17,31,58.0,50,0,16.61,-0.38
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-07-30,16,30.0,24,0,16.75,-0.24
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-18,22,55.0,35,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-15,24,56.0,44,0,15.99,0.0
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-08-01,21,38.0,30,0,15.95,-0.04
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2019-07-11,26,54.0,43,0,15.98,-0.01
1,1kg Meat Sauce,100,Processed_Food,3,Broth_Products,4,Soup_Broth_Products,2020-03-05,30,51.0,44,0,16.89,-0.1
